"","code","X.x","away.pace","away.efg","away.tov","away.orb","away.ftprb","away.ortg","home.pace","home.efg","home.tov","home.orb","home.ftprb","home.ortg","X.y","start_time","away_team","home_team","away_team_score","home_team_score","home_team_abbv","home_city","home_state","index_team","season_end_year","lat","lng","timezone","Prev_lat","Prev_lng","Prev_timezone","Dist_Km","Dist_Mi","index.pace","index.efg","index.tov","index.orb","index.ftprb","index.ortg","index.points","opponent_team","home","date","v_minus3","v_minus7","v_minus14"
"59","201610290MIL",5291,101.7,0.506,15.7,23.4,0.274,106.2,101.7,0.511,12.4,19,0.227,108.1,2809,"2016-10-29 20:00:00+00:00","BROOKLYN_NETS","MILWAUKEE_BUCKS",108,110,"MIL","Milwaukee","Wisconsin","MILWAUKEE_BUCKS",2017,43.0642,-87.9673,"America/Chicago",43.0642,-87.9673,"America/Chicago",0,0,101.7,0.511,12.4,19,0.227,108.1,110,"BROOKLYN_NETS","home",2016-10-29,0,0,0
"60","201610290MIL",5291,101.7,0.506,15.7,23.4,0.274,106.2,101.7,0.511,12.4,19,0.227,108.1,373,"2016-10-29 20:00:00+00:00","BROOKLYN_NETS","MILWAUKEE_BUCKS",108,110,"MIL","Milwaukee","Wisconsin","BROOKLYN_NETS",2017,43.0642,-87.9673,"America/Chicago",40.6501,-73.9496,"America/New_York",1190.0194872707,743.762179544188,101.7,0.506,15.7,23.4,0.274,106.2,108,"MILWAUKEE_BUCKS","away",2016-10-29,1492.28849321527,1492.28849321527,1492.28849321527
"61","201610290NYK",5289,96.4,0.483,11,23.9,0.244,107.9,96.4,0.566,11.4,17.1,0.329,115.1,2470,"2016-10-29 19:30:00+00:00","MEMPHIS_GRIZZLIES","NEW_YORK_KNICKS",104,111,"NYK","Manhattan","New York","MEMPHIS_GRIZZLIES",2017,40.7834,-73.9662,"America/New_York",35.1046,-89.9773,"America/Chicago",1536.40551729199,960.253448307491,96.4,0.483,11,23.9,0.244,107.9,104,"NEW_YORK_KNICKS","away",2016-10-29,1536.40551729199,1536.40551729199,1536.40551729199
"62","201610290NYK",5289,96.4,0.483,11,23.9,0.244,107.9,96.4,0.566,11.4,17.1,0.329,115.1,3328,"2016-10-29 19:30:00+00:00","MEMPHIS_GRIZZLIES","NEW_YORK_KNICKS",104,111,"NYK","Manhattan","New York","NEW_YORK_KNICKS",2017,40.7834,-73.9662,"America/New_York",41.4767,-81.6805,"America/New_York",650.464271284971,406.540169553107,96.4,0.566,11.4,17.1,0.329,115.1,111,"MEMPHIS_GRIZZLIES","home",2016-10-29,650.464271284971,650.464271284971,650.464271284971
"63","201610290PHI",5286,100.3,0.524,11.2,14.6,0.176,103.7,100.3,0.381,18.8,8.9,0.138,71.8,1,"2016-10-29 12:30:00+00:00","ATLANTA_HAWKS","PHILADELPHIA_76ERS",104,72,"PHI","Philadelphia","Pennsylvania","ATLANTA_HAWKS",2017,40.0077,-75.1339,"America/New_York",33.7627,-84.4225,"America/New_York",1078.10451590942,673.815322443388,100.3,0.524,11.2,14.6,0.176,103.7,104,"PHILADELPHIA_76ERS","away",2016-10-29,1078.10451590942,1078.10451590942,1078.10451590942
"64","201610290PHI",5286,100.3,0.524,11.2,14.6,0.176,103.7,100.3,0.381,18.8,8.9,0.138,71.8,3831,"2016-10-29 12:30:00+00:00","ATLANTA_HAWKS","PHILADELPHIA_76ERS",104,72,"PHI","Philadelphia","Pennsylvania","PHILADELPHIA_76ERS",2017,40.0077,-75.1339,"America/New_York",40.0077,-75.1339,"America/New_York",0,0,100.3,0.381,18.8,8.9,0.138,71.8,72,"ATLANTA_HAWKS","home",2016-10-29,0,0,0
"65","201610290SAC",5294,89.4,0.579,11.6,25.9,0.314,115.3,89.4,0.512,11.9,27.5,0.224,118.6,2986,"2016-10-29 22:30:00+00:00","MINNESOTA_TIMBERWOLVES","SACRAMENTO_KINGS",103,106,"SAC","Sacramento","California","MINNESOTA_TIMBERWOLVES",2017,38.5667,-121.4683,"America/Los_Angeles",35.1046,-89.9773,"America/Chicago",2814.95248568454,1759.34530355284,89.4,0.579,11.6,25.9,0.314,115.3,103,"SACRAMENTO_KINGS","away",2016-10-29,2814.95248568454,2814.95248568454,2814.95248568454
"66","201610290SAC",5294,89.4,0.579,11.6,25.9,0.314,115.3,89.4,0.512,11.9,27.5,0.224,118.6,4342,"2016-10-29 22:30:00+00:00","MINNESOTA_TIMBERWOLVES","SACRAMENTO_KINGS",103,106,"SAC","Sacramento","California","SACRAMENTO_KINGS",2017,38.5667,-121.4683,"America/Los_Angeles",38.5667,-121.4683,"America/Los_Angeles",0,0,89.4,0.512,11.9,27.5,0.224,118.6,106,"MINNESOTA_TIMBERWOLVES","home",2016-10-29,1008.63882698381,1008.63882698381,1008.63882698381
"67","201610290SAS",5290,93.6,0.395,8.9,13.7,0.128,84.4,93.6,0.482,8.8,13.6,0.217,104.7,4506,"2016-10-29 20:00:00+00:00","NEW_ORLEANS_PELICANS","SAN_ANTONIO_SPURS",79,98,"SAS","San Antonio","Texas","SAN_ANTONIO_SPURS",2017,29.4658,-98.5254,"America/Chicago",38.5667,-121.4683,"America/Los_Angeles",2335.45495911488,1459.6593494468,93.6,0.482,8.8,13.6,0.217,104.7,98,"NEW_ORLEANS_PELICANS","home",2016-10-29,2459.48667456672,2459.48667456672,2459.48667456672
"68","201610290SAS",5290,93.6,0.395,8.9,13.7,0.128,84.4,93.6,0.482,8.8,13.6,0.217,104.7,3156,"2016-10-29 20:00:00+00:00","NEW_ORLEANS_PELICANS","SAN_ANTONIO_SPURS",79,98,"SAS","San Antonio","Texas","NEW_ORLEANS_PELICANS",2017,29.4658,-98.5254,"America/Chicago",30.0687,-89.9288,"America/Chicago",832.271587850043,520.169742406277,93.6,0.395,8.9,13.7,0.128,84.4,79,"SAN_ANTONIO_SPURS","away",2016-10-29,832.271587850043,832.271587850043,832.271587850043
"69","201610300DET",5296,93.2,0.414,11.4,19.2,0.126,89,93.2,0.472,13.4,34.8,0.17,105.1,2810,"2016-10-30 18:00:00+00:00","MILWAUKEE_BUCKS","DETROIT_PISTONS",83,98,"DET","Detroit","Michigan","MILWAUKEE_BUCKS",2017,42.3834,-83.1024,"America/Detroit",43.0642,-87.9673,"America/Chicago",404.485065582796,252.803165989248,93.2,0.414,11.4,19.2,0.126,89,83,"DETROIT_PISTONS","away",2016-10-30,404.485065582796,404.485065582796,404.485065582796
"70","201610300DET",5296,93.2,0.414,11.4,19.2,0.126,89,93.2,0.472,13.4,34.8,0.17,105.1,1403,"2016-10-30 18:00:00+00:00","MILWAUKEE_BUCKS","DETROIT_PISTONS",83,98,"DET","Detroit","Michigan","DETROIT_PISTONS",2017,42.3834,-83.1024,"America/Detroit",42.3834,-83.1024,"America/Detroit",0,0,93.2,0.472,13.4,34.8,0.17,105.1,98,"MILWAUKEE_BUCKS","home",2016-10-30,333.665545122077,333.665545122077,333.665545122077
"71","201610300HOU",5300,91.5,0.436,8.7,25.5,0.198,100.5,91.5,0.488,15.9,23.1,0.173,101.6,1075,"2016-10-30 20:00:00+00:00","DALLAS_MAVERICKS","HOUSTON_ROCKETS",92,93,"HOU","Houston","Texas","DALLAS_MAVERICKS",2017,29.7869,-95.3905,"America/Chicago",32.7936,-96.7662,"America/Chicago",358.964970324065,224.353106452541,91.5,0.436,8.7,25.5,0.198,100.5,92,"HOUSTON_ROCKETS","away",2016-10-30,1585.87755077239,1585.87755077239,1585.87755077239
"72","201610300HOU",5300,91.5,0.436,8.7,25.5,0.198,100.5,91.5,0.488,15.9,23.1,0.173,101.6,1769,"2016-10-30 20:00:00+00:00","DALLAS_MAVERICKS","HOUSTON_ROCKETS",92,93,"HOU","Houston","Texas","HOUSTON_ROCKETS",2017,29.7869,-95.3905,"America/Chicago",32.7936,-96.7662,"America/Chicago",358.964970324065,224.353106452541,91.5,0.488,15.9,23.1,0.173,101.6,93,"DALLAS_MAVERICKS","home",2016-10-30,2368.24346003402,2368.24346003402,2368.24346003402
"73","201610300LAC",5295,88.8,0.445,18.6,16.7,0.137,84.4,88.8,0.446,12.4,28,0.169,99.1,4875,"2016-10-30 16:30:00+00:00","UTAH_JAZZ","LOS_ANGELES_CLIPPERS",75,88,"LAC","Los Angeles","California","UTAH_JAZZ",2017,34.1139,-118.4068,"America/Los_Angeles",40.7774,-111.93,"America/Denver",935.300652073332,584.562907545832,88.8,0.445,18.6,16.7,0.137,84.4,75,"LOS_ANGELES_CLIPPERS","away",2016-10-30,1951.96450618467,1951.96450618467,1951.96450618467
"74","201610300LAC",5295,88.8,0.445,18.6,16.7,0.137,84.4,88.8,0.446,12.4,28,0.169,99.1,2135,"2016-10-30 16:30:00+00:00","UTAH_JAZZ","LOS_ANGELES_CLIPPERS",75,88,"LAC","Los Angeles","California","LOS_ANGELES_CLIPPERS",2017,34.1139,-118.4068,"America/Los_Angeles",45.5371,-122.65,"America/Los_Angeles",1320.3584705314,825.224044082125,88.8,0.446,12.4,28,0.169,99.1,88,"UTAH_JAZZ","home",2016-10-30,1320.3584705314,1320.3584705314,1320.3584705314
"75","201610300MEM",5301,90.4,0.471,12.6,18.2,0.256,103.2,90.4,0.528,12.3,25.6,0.216,112.2,5060,"2016-10-30 20:00:00+00:00","WASHINGTON_WIZARDS","MEMPHIS_GRIZZLIES",103,112,"MEM","Memphis","Tennessee","WASHINGTON_WIZARDS",2017,35.1046,-89.9773,"America/Chicago",33.7627,-84.4225,"America/New_York",530.753244878337,331.720778048961,90.4,0.471,12.6,18.2,0.256,103.2,103,"MEMPHIS_GRIZZLIES","away",2016-10-30,530.753244878337,530.753244878337,530.753244878337
"76","201610300MEM",5301,90.4,0.471,12.6,18.2,0.256,103.2,90.4,0.528,12.3,25.6,0.216,112.2,2471,"2016-10-30 20:00:00+00:00","WASHINGTON_WIZARDS","MEMPHIS_GRIZZLIES",103,112,"MEM","Memphis","Tennessee","MEMPHIS_GRIZZLIES",2017,35.1046,-89.9773,"America/Chicago",40.7834,-73.9662,"America/New_York",1536.40551729199,960.253448307491,90.4,0.528,12.3,25.6,0.216,112.2,112,"WASHINGTON_WIZARDS","home",2016-10-30,3072.81103458397,3072.81103458397,3072.81103458397
"77","201610300MIA",5297,93.4,0.512,13.8,31.8,0.268,113.5,93.4,0.506,11.6,16.7,0.225,106,2641,"2016-10-30 18:00:00+00:00","SAN_ANTONIO_SPURS","MIAMI_HEAT",106,99,"MIA","Key Biscayne","Florida","MIAMI_HEAT",2017,25.6908,-80.1653,"America/New_York",25.6908,-80.1653,"America/New_York",0,0,93.4,0.506,11.6,16.7,0.225,106,99,"SAN_ANTONIO_SPURS","home",2016-10-30,330.825716274325,330.825716274325,330.825716274325
"78","201610300MIA",5297,93.4,0.512,13.8,31.8,0.268,113.5,93.4,0.506,11.6,16.7,0.225,106,4507,"2016-10-30 18:00:00+00:00","SAN_ANTONIO_SPURS","MIAMI_HEAT",106,99,"MIA","Key Biscayne","Florida","SAN_ANTONIO_SPURS",2017,25.6908,-80.1653,"America/New_York",29.4658,-98.5254,"America/Chicago",1855.42325773621,1159.63953608513,93.4,0.512,13.8,31.8,0.268,113.5,106,"MIAMI_HEAT","away",2016-10-30,4314.90993230292,4314.90993230292,4314.90993230292
"79","201610300OKC",5299,105.9,0.443,17.7,23.9,0.218,90.7,105.9,0.521,15.6,25,0.147,106.7,3493,"2016-10-30 19:00:00+00:00","LOS_ANGELES_LAKERS","OKLAHOMA_CITY_THUNDER",96,113,"OKC","Oklahoma City","Oklahoma","OKLAHOMA_CITY_THUNDER",2017,35.4676,-97.5137,"America/Chicago",35.4676,-97.5137,"America/Chicago",0,0,105.9,0.521,15.6,25,0.147,106.7,113,"LOS_ANGELES_LAKERS","home",2016-10-30,2025.71572803609,2025.71572803609,2025.71572803609
"80","201610300OKC",5299,105.9,0.443,17.7,23.9,0.218,90.7,105.9,0.521,15.6,25,0.147,106.7,2307,"2016-10-30 19:00:00+00:00","LOS_ANGELES_LAKERS","OKLAHOMA_CITY_THUNDER",96,113,"OKC","Oklahoma City","Oklahoma","LOS_ANGELES_LAKERS",2017,35.4676,-97.5137,"America/Chicago",40.7774,-111.93,"America/Denver",1390.13658142962,868.835363393514,105.9,0.443,17.7,23.9,0.218,90.7,96,"OKLAHOMA_CITY_THUNDER","away",2016-10-30,2325.43723350295,2325.43723350295,2325.43723350295
"81","201610300PHO",5298,100.6,0.47,13.3,15.2,0.337,105.4,100.6,0.456,9.8,23.4,0.2,99.4,1567,"2016-10-30 18:00:00+00:00","GOLDEN_STATE_WARRIORS","PHOENIX_SUNS",106,100,"PHO","Phoenix","Arizona","GOLDEN_STATE_WARRIORS",2017,33.5722,-112.0891,"America/Phoenix",30.0687,-89.9288,"America/Chicago",2125.40416615145,1328.37760384465,100.6,0.47,13.3,15.2,0.337,105.4,106,"PHOENIX_SUNS","away",2016-10-30,5227.74130275142,5227.74130275142,5227.74130275142
"82","201610300PHO",5298,100.6,0.47,13.3,15.2,0.337,105.4,100.6,0.456,9.8,23.4,0.2,99.4,4006,"2016-10-30 18:00:00+00:00","GOLDEN_STATE_WARRIORS","PHOENIX_SUNS",106,100,"PHO","Phoenix","Arizona","PHOENIX_SUNS",2017,33.5722,-112.0891,"America/Phoenix",35.4676,-97.5137,"America/Chicago",1350.58819900223,844.117624376395,100.6,0.456,9.8,23.4,0.2,99.4,100,"GOLDEN_STATE_WARRIORS","home",2016-10-30,2701.17639800446,2701.17639800446,2701.17639800446
"83","201610310ATL",5302,93.7,0.547,18.6,18.8,0.173,101.3,93.7,0.487,11.5,34.7,0.367,113.1,2,"2016-10-31 19:30:00+00:00","SACRAMENTO_KINGS","ATLANTA_HAWKS",95,106,"ATL","Atlanta","Georgia","ATLANTA_HAWKS",2017,33.7627,-84.4225,"America/New_York",40.0077,-75.1339,"America/New_York",1078.10451590942,673.815322443388,93.7,0.487,11.5,34.7,0.367,113.1,106,"SACRAMENTO_KINGS","home",2016-10-31,2156.20903181884,2156.20903181884,2156.20903181884
"84","201610310ATL",5302,93.7,0.547,18.6,18.8,0.173,101.3,93.7,0.487,11.5,34.7,0.367,113.1,4343,"2016-10-31 19:30:00+00:00","SACRAMENTO_KINGS","ATLANTA_HAWKS",95,106,"ATL","Atlanta","Georgia","SACRAMENTO_KINGS",2017,33.7627,-84.4225,"America/New_York",38.5667,-121.4683,"America/Los_Angeles",3345.28154887202,2090.80096804501,93.7,0.547,18.6,18.8,0.173,101.3,95,"ATLANTA_HAWKS","away",2016-10-31,3345.28154887202,4353.92037585583,4353.92037585583
"85","201610310BRK",5303,101.2,0.567,16.4,31,0.191,116.6,101.2,0.37,12.5,26.2,0.177,87,374,"2016-10-31 19:30:00+00:00","CHICAGO_BULLS","BROOKLYN_NETS",118,88,"BRK","Brooklyn","New York","BROOKLYN_NETS",2017,40.6501,-73.9496,"America/New_York",43.0642,-87.9673,"America/Chicago",1190.0194872707,743.762179544188,101.2,0.37,12.5,26.2,0.177,87,88,"CHICAGO_BULLS","home",2016-10-31,2682.30798048597,2682.30798048597,2682.30798048597
"86","201610310BRK",5303,101.2,0.567,16.4,31,0.191,116.6,101.2,0.37,12.5,26.2,0.177,87,701,"2016-10-31 19:30:00+00:00","CHICAGO_BULLS","BROOKLYN_NETS",118,88,"BRK","Brooklyn","New York","CHICAGO_BULLS",2017,40.6501,-73.9496,"America/New_York",41.8373,-87.6862,"America/Chicago",1154.80423692783,721.752648079893,101.2,0.567,16.4,31,0.191,116.6,118,"BROOKLYN_NETS","away",2016-10-31,1154.80423692783,1154.80423692783,1154.80423692783
"87","201610310LAC",5305,105.7,0.446,17,20.4,0.274,92.7,105.7,0.538,14.2,12.8,0.375,109.7,2136,"2016-10-31 22:30:00+00:00","PHOENIX_SUNS","LOS_ANGELES_CLIPPERS",98,116,"LAC","Los Angeles","California","LOS_ANGELES_CLIPPERS",2017,34.1139,-118.4068,"America/Los_Angeles",34.1139,-118.4068,"America/Los_Angeles",0,0,105.7,0.538,14.2,12.8,0.375,109.7,116,"PHOENIX_SUNS","home",2016-10-31,1320.3584705314,1320.3584705314,1320.3584705314
"88","201610310LAC",5305,105.7,0.446,17,20.4,0.274,92.7,105.7,0.538,14.2,12.8,0.375,109.7,4007,"2016-10-31 22:30:00+00:00","PHOENIX_SUNS","LOS_ANGELES_CLIPPERS",98,116,"LAC","Los Angeles","California","PHOENIX_SUNS",2017,34.1139,-118.4068,"America/Los_Angeles",33.5722,-112.0891,"America/Phoenix",586.474176617744,366.54636038609,105.7,0.446,17,20.4,0.274,92.7,98,"LOS_ANGELES_CLIPPERS","away",2016-10-31,3287.65057462221,3287.65057462221,3287.65057462221
"89","201610310TOR",5304,91.4,0.463,7.7,25.6,0.333,111.6,91.4,0.489,6.6,23.9,0.216,114.9,4691,"2016-10-31 19:30:00+00:00","DENVER_NUGGETS","TORONTO_RAPTORS",102,105,"TOR","Toronto","Canada","TORONTO_RAPTORS",2017,43.6532,-79.3832,"Canada/Toronto",43.6532,-79.3832,"Canada/Toronto",0,0,91.4,0.489,6.6,23.9,0.216,114.9,105,"DENVER_NUGGETS","home",2016-10-31,0,0,0
"90","201610310TOR",5304,91.4,0.463,7.7,25.6,0.333,111.6,91.4,0.489,6.6,23.9,0.216,114.9,1239,"2016-10-31 19:30:00+00:00","DENVER_NUGGETS","TORONTO_RAPTORS",102,105,"TOR","Toronto","Canada","DENVER_NUGGETS",2017,43.6532,-79.3832,"Canada/Toronto",39.7621,-104.8759,"America/Denver",2150.99245393624,1344.37028371015,91.4,0.463,7.7,25.6,0.333,111.6,102,"TORONTO_RAPTORS","away",2016-10-31,3884.42758266817,3884.42758266817,3884.42758266817
"91","201611010CLE",5306,92.8,0.572,6.5,24.4,0.189,129.3,92.8,0.614,10.2,36.4,0.313,138,1770,"2016-11-01 18:00:00+00:00","HOUSTON_ROCKETS","CLEVELAND_CAVALIERS",120,128,"CLE","Cleveland","Ohio","HOUSTON_ROCKETS",2017,41.4767,-81.6805,"America/New_York",29.7869,-95.3905,"America/Chicago",1791.31674067139,1119.57296291962,92.8,0.572,6.5,24.4,0.189,129.3,120,"CLEVELAND_CAVALIERS","away",2016-11-01,2150.28171099545,4159.56020070541,4159.56020070541
"92","201611010CLE",5306,92.8,0.572,6.5,24.4,0.189,129.3,92.8,0.614,10.2,36.4,0.313,138,872,"2016-11-01 18:00:00+00:00","HOUSTON_ROCKETS","CLEVELAND_CAVALIERS",120,128,"CLE","Cleveland","Ohio","CLEVELAND_CAVALIERS",2017,41.4767,-81.6805,"America/New_York",41.4767,-81.6805,"America/New_York",0,0,92.8,0.614,10.2,36.4,0.313,138,128,"HOUSTON_ROCKETS","home",2016-11-01,306.514628435288,613.029256870576,613.029256870576
"93","201611010DET",5309,94.7,0.448,10.6,17.4,0.14,93.9,94.7,0.506,9.2,22.2,0.135,107.7,1404,"2016-11-01 19:30:00+00:00","NEW_YORK_KNICKS","DETROIT_PISTONS",89,102,"DET","Detroit","Michigan","DETROIT_PISTONS",2017,42.3834,-83.1024,"America/Detroit",42.3834,-83.1024,"America/Detroit",0,0,94.7,0.506,9.2,22.2,0.135,107.7,102,"NEW_YORK_KNICKS","home",2016-11-01,0,333.665545122077,333.665545122077
"94","201611010DET",5309,94.7,0.448,10.6,17.4,0.14,93.9,94.7,0.506,9.2,22.2,0.135,107.7,3329,"2016-11-01 19:30:00+00:00","NEW_YORK_KNICKS","DETROIT_PISTONS",89,102,"DET","Detroit","Michigan","NEW_YORK_KNICKS",2017,42.3834,-83.1024,"America/Detroit",40.7834,-73.9662,"America/New_York",780.005639625317,487.503524765823,94.7,0.448,10.6,17.4,0.14,93.9,89,"DETROIT_PISTONS","away",2016-11-01,1430.46991091029,1430.46991091029,1430.46991091029
"95","201611010IND",5307,102.9,0.483,16,25.6,0.247,104.9,102.9,0.529,13.1,25,0.264,111.7,1962,"2016-11-01 19:00:00+00:00","LOS_ANGELES_LAKERS","INDIANA_PACERS",108,115,"IND","Indianapolis","Indiana","INDIANA_PACERS",2017,39.7771,-86.1458,"America/Indiana/Indianapolis",41.8373,-87.6862,"America/Chicago",263.213948459947,164.508717787467,102.9,0.529,13.1,25,0.264,111.7,115,"LOS_ANGELES_LAKERS","home",2016-11-01,1418.01818538778,2457.33140498443,2457.33140498443
"96","201611010IND",5307,102.9,0.483,16,25.6,0.247,104.9,102.9,0.529,13.1,25,0.264,111.7,2308,"2016-11-01 19:00:00+00:00","LOS_ANGELES_LAKERS","INDIANA_PACERS",108,115,"IND","Indianapolis","Indiana","LOS_ANGELES_LAKERS",2017,39.7771,-86.1458,"America/Indiana/Indianapolis",35.4676,-97.5137,"America/Chicago",1108.81719578303,693.010747364394,102.9,0.483,16,25.6,0.247,104.9,108,"INDIANA_PACERS","away",2016-11-01,2498.95377721265,3434.25442928599,3434.25442928599
"97","201611010MIA",5310,95.1,0.41,12.9,18.8,0.258,91.4,95.1,0.506,13.2,12,0.244,102.8,4344,"2016-11-01 19:30:00+00:00","SACRAMENTO_KINGS","MIAMI_HEAT",96,108,"MIA","Key Biscayne","Florida","SACRAMENTO_KINGS",2017,25.6908,-80.1653,"America/New_York",33.7627,-84.4225,"America/New_York",986.924466721599,616.827791700999,95.1,0.41,12.9,18.8,0.258,91.4,96,"MIAMI_HEAT","away",2016-11-01,4332.20601559362,5340.84484257743,5340.84484257743
"98","201611010MIA",5310,95.1,0.41,12.9,18.8,0.258,91.4,95.1,0.506,13.2,12,0.244,102.8,2642,"2016-11-01 19:30:00+00:00","SACRAMENTO_KINGS","MIAMI_HEAT",96,108,"MIA","Key Biscayne","Florida","MIAMI_HEAT",2017,25.6908,-80.1653,"America/New_York",25.6908,-80.1653,"America/New_York",0,0,95.1,0.506,13.2,12,0.244,102.8,108,"SACRAMENTO_KINGS","home",2016-11-01,0,330.825716274325,330.825716274325
"99","201611010MIN",5311,97.6,0.387,18.6,16.7,0.293,82,97.6,0.628,19.2,29.4,0.231,118.8,2987,"2016-11-01 20:00:00+00:00","MEMPHIS_GRIZZLIES","MINNESOTA_TIMBERWOLVES",80,116,"MIN","Minneapolis","Minnesota","MINNESOTA_TIMBERWOLVES",2017,44.9635,-93.2678,"America/Chicago",38.5667,-121.4683,"America/Los_Angeles",2430.56152252556,1519.10095157847,97.6,0.628,19.2,29.4,0.231,118.8,116,"MEMPHIS_GRIZZLIES","home",2016-11-01,5245.51400821009,5245.51400821009,5245.51400821009
"100","201611010MIN",5311,97.6,0.387,18.6,16.7,0.293,82,97.6,0.628,19.2,29.4,0.231,118.8,2472,"2016-11-01 20:00:00+00:00","MEMPHIS_GRIZZLIES","MINNESOTA_TIMBERWOLVES",80,116,"MIN","Minneapolis","Minnesota","MEMPHIS_GRIZZLIES",2017,44.9635,-93.2678,"America/Chicago",35.1046,-89.9773,"America/Chicago",1131.21758810646,707.010992566537,97.6,0.387,18.6,16.7,0.293,82,80,"MINNESOTA_TIMBERWOLVES","away",2016-11-01,4204.02862269043,4204.02862269043,4204.02862269043
"101","201611010NOP",5312,101.9,0.538,13,25,0.209,114.8,101.9,0.494,11.5,19.1,0.39,110.9,3157,"2016-11-01 20:00:00+00:00","MILWAUKEE_BUCKS","NEW_ORLEANS_PELICANS",117,113,"NOP","New Orleans","Louisiana","NEW_ORLEANS_PELICANS",2017,30.0687,-89.9288,"America/Chicago",29.4658,-98.5254,"America/Chicago",832.271587850043,520.169742406277,101.9,0.494,11.5,19.1,0.39,110.9,113,"MILWAUKEE_BUCKS","home",2016-11-01,1664.54317570009,1664.54317570009,1664.54317570009
"102","201611010NOP",5312,101.9,0.538,13,25,0.209,114.8,101.9,0.494,11.5,19.1,0.39,110.9,2811,"2016-11-01 20:00:00+00:00","MILWAUKEE_BUCKS","NEW_ORLEANS_PELICANS",117,113,"NOP","New Orleans","Louisiana","MILWAUKEE_BUCKS",2017,30.0687,-89.9288,"America/Chicago",42.3834,-83.1024,"America/Detroit",1498.6939370218,936.683710638624,101.9,0.538,13,25,0.209,114.8,117,"NEW_ORLEANS_PELICANS","away",2016-11-01,1903.1790026046,1903.1790026046,1903.1790026046
"103","201611010PHI",5308,94.6,0.484,9.1,25.5,0.14,108.9,94.6,0.549,14.6,20.6,0.148,106.7,3669,"2016-11-01 19:00:00+00:00","ORLANDO_MAGIC","PHILADELPHIA_76ERS",103,101,"PHI","Philadelphia","Pennsylvania","ORLANDO_MAGIC",2017,40.0077,-75.1339,"America/New_York",41.4767,-81.6805,"America/New_York",575.044079481904,359.40254967619,94.6,0.484,9.1,25.5,0.14,108.9,103,"PHILADELPHIA_76ERS","away",2016-11-01,729.96145904058,2284.40984765099,2284.40984765099
"104","201611010PHI",5308,94.6,0.484,9.1,25.5,0.14,108.9,94.6,0.549,14.6,20.6,0.148,106.7,3832,"2016-11-01 19:00:00+00:00","ORLANDO_MAGIC","PHILADELPHIA_76ERS",103,101,"PHI","Philadelphia","Pennsylvania","PHILADELPHIA_76ERS",2017,40.0077,-75.1339,"America/New_York",40.0077,-75.1339,"America/New_York",0,0,94.6,0.549,14.6,20.6,0.148,106.7,101,"ORLANDO_MAGIC","home",2016-11-01,0,0,0
"105","201611010POR",5314,105.3,0.618,13.9,21.2,0.191,120.6,105.3,0.512,15.9,13.6,0.186,98.8,4171,"2016-11-01 22:00:00+00:00","GOLDEN_STATE_WARRIORS","PORTLAND_TRAIL_BLAZERS",127,104,"POR","Portland","Oregon","PORTLAND_TRAIL_BLAZERS",2017,45.5371,-122.65,"America/Los_Angeles",39.7621,-104.8759,"America/Denver",1584.71482218634,990.446763866461,105.3,0.512,15.9,13.6,0.186,98.8,104,"GOLDEN_STATE_WARRIORS","home",2016-11-01,3169.42964437267,3169.42964437267,3169.42964437267
"106","201611010POR",5314,105.3,0.618,13.9,21.2,0.191,120.6,105.3,0.512,15.9,13.6,0.186,98.8,1568,"2016-11-01 22:00:00+00:00","GOLDEN_STATE_WARRIORS","PORTLAND_TRAIL_BLAZERS",127,104,"POR","Portland","Oregon","GOLDEN_STATE_WARRIORS",2017,45.5371,-122.65,"America/Los_Angeles",33.5722,-112.0891,"America/Phoenix",1606.17624734143,1003.86015458839,105.3,0.618,13.9,21.2,0.191,120.6,127,"PORTLAND_TRAIL_BLAZERS","away",2016-11-01,3731.58041349287,6833.91755009285,6833.91755009285
