,start_time,away_team,home_team,away_team_score,home_team_score,home_team_abbv,home_city,home_state,index_team,season_end_year,lat,lng,Prev_lat,Prev_lng,Dist_Km,Dist_Mi,code
788,2017-10-21 20:00:00+00:00,SAN_ANTONIO_SPURS,CHICAGO_BULLS,87,77,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,43.6532,-79.3832,707.0850814646416,441.92817591540097,201710210CHI
789,2017-10-24 19:00:00+00:00,CHICAGO_BULLS,CLEVELAND_CAVALIERS,112,119,CLE,Cleveland,Ohio,CHICAGO_BULLS,2018.0,41.4767,-81.6805,41.8373,-87.6862,500.4459252457866,312.7787032786166,201710240CLE
790,2017-10-26 20:00:00+00:00,ATLANTA_HAWKS,CHICAGO_BULLS,86,91,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.4767,-81.6805,500.4459252457866,312.7787032786166,201710260CHI
791,2017-10-28 20:00:00+00:00,OKLAHOMA_CITY_THUNDER,CHICAGO_BULLS,101,69,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201710280CHI
792,2017-11-01 19:30:00+00:00,CHICAGO_BULLS,MIAMI_HEAT,91,97,MIA,Key Biscayne,Florida,CHICAGO_BULLS,2018.0,25.6908,-80.1653,41.8373,-87.6862,1923.3055673198633,1202.0659795749145,201711010MIA
793,2017-11-03 19:00:00+00:00,CHICAGO_BULLS,ORLANDO_MAGIC,105,83,ORL,Orlando,Florida,CHICAGO_BULLS,2018.0,28.4772,-81.3369,25.6908,-80.1653,330.8257162743255,206.76607267145343,201711030ORL
794,2017-11-04 20:00:00+00:00,NEW_ORLEANS_PELICANS,CHICAGO_BULLS,96,90,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,28.4772,-81.3369,1592.554850216583,995.3467813853644,201711040CHI
795,2017-11-07 20:30:00+00:00,CHICAGO_BULLS,TORONTO_RAPTORS,114,119,TOR,Toronto,Canada,CHICAGO_BULLS,2018.0,43.6532,-79.3832,41.8373,-87.6862,707.0850814646416,441.92817591540097,201711070TOR
796,2017-11-10 21:00:00+00:00,INDIANA_PACERS,CHICAGO_BULLS,105,87,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,43.6532,-79.3832,707.0850814646416,441.92817591540097,201711100CHI
797,2017-11-11 21:30:00+00:00,CHICAGO_BULLS,SAN_ANTONIO_SPURS,94,133,SAS,San Antonio,Texas,CHICAGO_BULLS,2018.0,29.4658,-98.5254,41.8373,-87.6862,1685.5536910738995,1053.4710569211873,201711110SAS
798,2017-11-15 21:00:00+00:00,CHICAGO_BULLS,OKLAHOMA_CITY_THUNDER,79,92,OKC,Oklahoma City,Oklahoma,CHICAGO_BULLS,2018.0,35.4676,-97.5137,29.4658,-98.5254,674.0716035658121,421.29475222863255,201711150OKC
799,2017-11-17 21:00:00+00:00,CHARLOTTE_HORNETS,CHICAGO_BULLS,120,123,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,35.4676,-97.5137,1107.7248462961156,692.3280289350723,201711170CHI
800,2017-11-19 21:00:00+00:00,CHICAGO_BULLS,PHOENIX_SUNS,105,113,PHO,Phoenix,Arizona,CHICAGO_BULLS,2018.0,33.5722,-112.0891,41.8373,-87.6862,2324.8317369755205,1453.0198356097003,201711190PHO
801,2017-11-21 23:30:00+00:00,CHICAGO_BULLS,LOS_ANGELES_LAKERS,94,103,LAL,Los Angeles,California,CHICAGO_BULLS,2018.0,34.1139,-118.4068,33.5722,-112.0891,586.4741766177438,366.5463603860899,201711210LAL
802,2017-11-22 22:00:00+00:00,CHICAGO_BULLS,UTAH_JAZZ,80,110,UTA,Salt Lake City,Utah,CHICAGO_BULLS,2018.0,40.7774,-111.93,34.1139,-118.4068,935.3006520733318,584.5629075458323,201711220UTA
803,2017-11-24 23:30:00+00:00,CHICAGO_BULLS,GOLDEN_STATE_WARRIORS,94,143,GSW,San Francisco,California,CHICAGO_BULLS,2018.0,37.7562,-122.443,40.7774,-111.93,964.6065344576338,602.8790840360211,201711240GSW
804,2017-11-26 16:30:00+00:00,MIAMI_HEAT,CHICAGO_BULLS,100,93,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,37.7562,-122.443,2983.1281573855504,1864.455098365969,201711260CHI
805,2017-11-28 21:00:00+00:00,PHOENIX_SUNS,CHICAGO_BULLS,104,99,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201711280CHI
806,2017-11-30 22:00:00+00:00,CHICAGO_BULLS,DENVER_NUGGETS,110,111,DEN,Denver,Colorado,CHICAGO_BULLS,2018.0,39.7621,-104.8759,41.8373,-87.6862,1462.664926464393,914.1655790402456,201711300DEN
807,2017-12-01 21:00:00+00:00,SACRAMENTO_KINGS,CHICAGO_BULLS,107,106,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,39.7621,-104.8759,1462.664926464393,914.1655790402456,201712010CHI
808,2017-12-04 21:00:00+00:00,CLEVELAND_CAVALIERS,CHICAGO_BULLS,113,91,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201712040CHI
809,2017-12-06 20:00:00+00:00,CHICAGO_BULLS,INDIANA_PACERS,96,98,IND,Indianapolis,Indiana,CHICAGO_BULLS,2018.0,39.7771,-86.1458,41.8373,-87.6862,263.2139484599467,164.5087177874667,201712060IND
810,2017-12-08 20:00:00+00:00,CHICAGO_BULLS,CHARLOTTE_HORNETS,119,111,CHO,Charlotte,North Carolina,CHICAGO_BULLS,2018.0,35.2079,-80.8304,39.7771,-86.1458,691.140305289395,431.96269080587183,201712080CHO
811,2017-12-09 21:00:00+00:00,NEW_YORK_KNICKS,CHICAGO_BULLS,102,104,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,35.2079,-80.8304,947.521223422094,592.2007646388088,201712090CHI
812,2017-12-11 21:00:00+00:00,BOSTON_CELTICS,CHICAGO_BULLS,85,108,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201712110CHI
813,2017-12-13 21:00:00+00:00,UTAH_JAZZ,CHICAGO_BULLS,100,103,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201712130CHI
814,2017-12-15 21:00:00+00:00,CHICAGO_BULLS,MILWAUKEE_BUCKS,115,109,MIL,Milwaukee,Wisconsin,CHICAGO_BULLS,2018.0,43.0642,-87.9673,41.8373,-87.6862,138.36051631152387,86.47532269470241,201712150MIL
815,2017-12-18 21:00:00+00:00,PHILADELPHIA_76ERS,CHICAGO_BULLS,115,117,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,43.0642,-87.9673,138.36051631152387,86.47532269470241,201712180CHI
816,2017-12-20 21:00:00+00:00,ORLANDO_MAGIC,CHICAGO_BULLS,94,112,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201712200CHI
817,2017-12-21 20:00:00+00:00,CHICAGO_BULLS,CLEVELAND_CAVALIERS,112,115,CLE,Cleveland,Ohio,CHICAGO_BULLS,2018.0,41.4767,-81.6805,41.8373,-87.6862,500.4459252457866,312.7787032786166,201712210CLE
818,2017-12-23 20:30:00+00:00,CHICAGO_BULLS,BOSTON_CELTICS,92,117,BOS,Boston,Massachusetts,CHICAGO_BULLS,2018.0,42.3188,-71.0846,41.4767,-81.6805,881.3892420156192,550.868276259762,201712230BOS
819,2017-12-26 21:00:00+00:00,CHICAGO_BULLS,MILWAUKEE_BUCKS,115,106,MIL,Milwaukee,Wisconsin,CHICAGO_BULLS,2018.0,43.0642,-87.9673,42.3188,-71.0846,1379.9745629145077,862.4841018215673,201712260MIL
820,2017-12-27 21:00:00+00:00,NEW_YORK_KNICKS,CHICAGO_BULLS,87,92,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,43.0642,-87.9673,138.36051631152387,86.47532269470241,201712270CHI
821,2017-12-29 21:00:00+00:00,INDIANA_PACERS,CHICAGO_BULLS,107,119,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201712290CHI
822,2017-12-31 16:30:00+00:00,CHICAGO_BULLS,WASHINGTON_WIZARDS,110,114,WAS,Washington,District of Columbia,CHICAGO_BULLS,2018.0,38.9047,-77.0163,41.8373,-87.6862,960.1179027845229,600.0736892403269,201712310WAS
823,2018-01-01 21:00:00+00:00,PORTLAND_TRAIL_BLAZERS,CHICAGO_BULLS,124,120,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,38.9047,-77.0163,960.1179027845229,600.0736892403269,201801010CHI
824,2018-01-03 21:00:00+00:00,TORONTO_RAPTORS,CHICAGO_BULLS,124,115,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201801030CHI
825,2018-01-05 21:30:00+00:00,CHICAGO_BULLS,DALLAS_MAVERICKS,127,124,DAL,Dallas,Texas,CHICAGO_BULLS,2018.0,32.7936,-96.7662,41.8373,-87.6862,1285.2504033779226,803.2815021112016,201801050DAL
826,2018-01-06 20:00:00+00:00,CHICAGO_BULLS,INDIANA_PACERS,86,125,IND,Indianapolis,Indiana,CHICAGO_BULLS,2018.0,39.7771,-86.1458,32.7936,-96.7662,1226.91258044832,766.8203627802001,201801060IND
827,2018-01-08 21:00:00+00:00,HOUSTON_ROCKETS,CHICAGO_BULLS,116,107,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,39.7771,-86.1458,263.2139484599467,164.5087177874667,201801080CHI
828,2018-01-10 20:30:00+00:00,CHICAGO_BULLS,NEW_YORK_KNICKS,122,119,NYK,Manhattan,New York,CHICAGO_BULLS,2018.0,40.7834,-73.9662,41.8373,-87.6862,1150.6751561962415,719.1719726226509,201801100NYK
829,2018-01-13 21:00:00+00:00,DETROIT_PISTONS,CHICAGO_BULLS,105,107,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,40.7834,-73.9662,1150.6751561962415,719.1719726226509,201801130CHI
830,2018-01-15 16:30:00+00:00,MIAMI_HEAT,CHICAGO_BULLS,111,119,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201801150CHI
831,2018-01-17 21:00:00+00:00,GOLDEN_STATE_WARRIORS,CHICAGO_BULLS,119,112,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201801170CHI
832,2018-01-20 18:00:00+00:00,CHICAGO_BULLS,ATLANTA_HAWKS,113,97,ATL,Atlanta,Georgia,CHICAGO_BULLS,2018.0,33.7627,-84.4225,41.8373,-87.6862,942.3265641109961,588.9541025693725,201801200ATL
833,2018-01-22 21:00:00+00:00,CHICAGO_BULLS,NEW_ORLEANS_PELICANS,128,132,NOP,New Orleans,Louisiana,CHICAGO_BULLS,2018.0,30.0687,-89.9288,33.7627,-84.4225,662.238865279441,413.89929079965066,201801220NOP
834,2018-01-24 20:00:00+00:00,CHICAGO_BULLS,PHILADELPHIA_76ERS,101,115,PHI,Philadelphia,Pennsylvania,CHICAGO_BULLS,2018.0,40.0077,-75.1339,30.0687,-89.9288,1738.132366926796,1086.3327293292475,201801240PHI
835,2018-01-26 21:00:00+00:00,LOS_ANGELES_LAKERS,CHICAGO_BULLS,108,103,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,40.0077,-75.1339,1073.0342737210794,670.6464210756747,201801260CHI
836,2018-01-28 16:30:00+00:00,MILWAUKEE_BUCKS,CHICAGO_BULLS,110,96,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201801280CHI
837,2018-01-31 23:00:00+00:00,CHICAGO_BULLS,PORTLAND_TRAIL_BLAZERS,108,124,POR,Portland,Oregon,CHICAGO_BULLS,2018.0,45.5371,-122.65,41.8373,-87.6862,2818.5260719134594,1761.5787949459123,201801310POR
838,2018-02-03 16:30:00+00:00,CHICAGO_BULLS,LOS_ANGELES_CLIPPERS,103,113,LAC,Los Angeles,California,CHICAGO_BULLS,2018.0,34.1139,-118.4068,45.5371,-122.65,1320.3584705314008,825.2240440821255,201802030LAC
839,2018-02-05 23:00:00+00:00,CHICAGO_BULLS,SACRAMENTO_KINGS,98,104,SAC,Sacramento,California,CHICAGO_BULLS,2018.0,38.5667,-121.4683,34.1139,-118.4068,565.8981421173748,353.6863388233593,201802050SAC
840,2018-02-09 22:30:00+00:00,MINNESOTA_TIMBERWOLVES,CHICAGO_BULLS,113,114,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,38.5667,-121.4683,2873.274283768627,1795.7964273553919,201802090CHI
841,2018-02-10 21:00:00+00:00,WASHINGTON_WIZARDS,CHICAGO_BULLS,101,90,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201802100CHI
842,2018-02-12 21:00:00+00:00,ORLANDO_MAGIC,CHICAGO_BULLS,101,105,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201802120CHI
843,2018-02-14 21:00:00+00:00,TORONTO_RAPTORS,CHICAGO_BULLS,122,98,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201802140CHI
844,2018-02-22 21:00:00+00:00,PHILADELPHIA_76ERS,CHICAGO_BULLS,116,115,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201802220CHI
845,2018-02-24 22:00:00+00:00,CHICAGO_BULLS,MINNESOTA_TIMBERWOLVES,104,122,MIN,Minneapolis,Minnesota,CHICAGO_BULLS,2018.0,44.9635,-93.2678,41.8373,-87.6862,569.1443202418064,355.715200151129,201802240MIN
846,2018-02-26 20:30:00+00:00,CHICAGO_BULLS,BROOKLYN_NETS,87,104,BRK,Brooklyn,New York,CHICAGO_BULLS,2018.0,40.6501,-73.9496,44.9635,-93.2678,1642.72074016543,1026.7004626033938,201802260BRK
847,2018-02-27 20:00:00+00:00,CHICAGO_BULLS,CHARLOTTE_HORNETS,103,118,CHO,Charlotte,North Carolina,CHICAGO_BULLS,2018.0,35.2079,-80.8304,40.6501,-73.9496,854.0912674410772,533.8070421506733,201802270CHO
848,2018-03-02 21:00:00+00:00,DALLAS_MAVERICKS,CHICAGO_BULLS,100,108,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,35.2079,-80.8304,947.521223422094,592.2007646388088,201803020CHI
849,2018-03-05 21:00:00+00:00,BOSTON_CELTICS,CHICAGO_BULLS,105,89,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201803050CHI
850,2018-03-07 21:00:00+00:00,MEMPHIS_GRIZZLIES,CHICAGO_BULLS,110,119,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201803070CHI
851,2018-03-09 20:00:00+00:00,CHICAGO_BULLS,DETROIT_PISTONS,83,99,DET,Detroit,Michigan,CHICAGO_BULLS,2018.0,42.3834,-83.1024,41.8373,-87.6862,382.9150701501044,239.32191884381524,201803090DET
852,2018-03-11 15:30:00+00:00,CHICAGO_BULLS,ATLANTA_HAWKS,129,122,ATL,Atlanta,Georgia,CHICAGO_BULLS,2018.0,33.7627,-84.4225,42.3834,-83.1024,965.480802089577,603.4255013059856,201803110ATL
853,2018-03-13 20:00:00+00:00,LOS_ANGELES_CLIPPERS,CHICAGO_BULLS,112,106,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,33.7627,-84.4225,942.3265641109961,588.9541025693725,201803130CHI
854,2018-03-15 20:00:00+00:00,CHICAGO_BULLS,MEMPHIS_GRIZZLIES,111,110,MEM,Memphis,Tennessee,CHICAGO_BULLS,2018.0,35.1046,-89.9773,41.8373,-87.6862,774.6697734931104,484.168608433194,201803150MEM
855,2018-03-17 20:00:00+00:00,CLEVELAND_CAVALIERS,CHICAGO_BULLS,114,109,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,35.1046,-89.9773,774.6697734931104,484.168608433194,201803170CHI
856,2018-03-19 19:30:00+00:00,CHICAGO_BULLS,NEW_YORK_KNICKS,92,110,NYK,Manhattan,New York,CHICAGO_BULLS,2018.0,40.7834,-73.9662,41.8373,-87.6862,1150.6751561962415,719.1719726226509,201803190NYK
857,2018-03-21 20:00:00+00:00,DENVER_NUGGETS,CHICAGO_BULLS,135,102,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,40.7834,-73.9662,1150.6751561962415,719.1719726226509,201803210CHI
858,2018-03-23 20:00:00+00:00,MILWAUKEE_BUCKS,CHICAGO_BULLS,118,105,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201803230CHI
859,2018-03-24 19:00:00+00:00,CHICAGO_BULLS,DETROIT_PISTONS,95,117,DET,Detroit,Michigan,CHICAGO_BULLS,2018.0,42.3834,-83.1024,41.8373,-87.6862,382.9150701501044,239.32191884381524,201803240DET
860,2018-03-27 20:00:00+00:00,CHICAGO_BULLS,HOUSTON_ROCKETS,86,118,HOU,Houston,Texas,CHICAGO_BULLS,2018.0,29.7869,-95.3905,42.3834,-83.1024,1779.5443309466905,1112.2152068416815,201803270HOU
861,2018-03-29 19:30:00+00:00,CHICAGO_BULLS,MIAMI_HEAT,92,103,MIA,Key Biscayne,Florida,CHICAGO_BULLS,2018.0,25.6908,-80.1653,29.7869,-95.3905,1564.6219642984718,977.8887276865448,201803290MIA
862,2018-03-30 19:00:00+00:00,CHICAGO_BULLS,ORLANDO_MAGIC,90,82,ORL,Orlando,Florida,CHICAGO_BULLS,2018.0,28.4772,-81.3369,25.6908,-80.1653,330.8257162743255,206.76607267145343,201803300ORL
863,2018-04-01 15:30:00+00:00,WASHINGTON_WIZARDS,CHICAGO_BULLS,94,113,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,28.4772,-81.3369,1592.554850216583,995.3467813853644,201804010CHI
864,2018-04-03 20:00:00+00:00,CHARLOTTE_HORNETS,CHICAGO_BULLS,114,120,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,41.8373,-87.6862,0.0,0.0,201804030CHI
865,2018-04-06 19:30:00+00:00,CHICAGO_BULLS,BOSTON_CELTICS,104,111,BOS,Boston,Massachusetts,CHICAGO_BULLS,2018.0,42.3188,-71.0846,41.8373,-87.6862,1369.0434971034904,855.6521856896815,201804060BOS
866,2018-04-07 20:00:00+00:00,BROOKLYN_NETS,CHICAGO_BULLS,124,96,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,42.3188,-71.0846,1369.0434971034904,855.6521856896815,201804070CHI
867,2018-04-09 19:30:00+00:00,CHICAGO_BULLS,BROOKLYN_NETS,105,114,BRK,Brooklyn,New York,CHICAGO_BULLS,2018.0,40.6501,-73.9496,41.8373,-87.6862,1154.8042369278285,721.7526480798928,201804090BRK
868,2018-04-11 20:00:00+00:00,DETROIT_PISTONS,CHICAGO_BULLS,119,87,CHI,Chicago,Illinois,CHICAGO_BULLS,2018.0,41.8373,-87.6862,40.6501,-73.9496,1154.8042369278285,721.7526480798928,201804110CHI
869,2016-10-25 19:30:00+00:00,NEW_YORK_KNICKS,CLEVELAND_CAVALIERS,88,117,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201610250CLE
870,2016-10-28 19:00:00+00:00,CLEVELAND_CAVALIERS,TORONTO_RAPTORS,94,91,TOR,Toronto,Canada,CLEVELAND_CAVALIERS,2017.0,43.6532,-79.3832,41.4767,-81.6805,306.5146284352879,191.57164277205493,201610280TOR
871,2016-10-29 19:30:00+00:00,ORLANDO_MAGIC,CLEVELAND_CAVALIERS,99,105,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,43.6532,-79.3832,306.5146284352879,191.57164277205493,201610290CLE
872,2016-11-01 18:00:00+00:00,HOUSTON_ROCKETS,CLEVELAND_CAVALIERS,120,128,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201611010CLE
873,2016-11-03 20:00:00+00:00,BOSTON_CELTICS,CLEVELAND_CAVALIERS,122,128,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201611030CLE
874,2016-11-05 19:00:00+00:00,CLEVELAND_CAVALIERS,PHILADELPHIA_76ERS,102,101,PHI,Philadelphia,Pennsylvania,CLEVELAND_CAVALIERS,2017.0,40.0077,-75.1339,41.4767,-81.6805,575.0440794819042,359.4025496761901,201611050PHI
875,2016-11-08 20:00:00+00:00,ATLANTA_HAWKS,CLEVELAND_CAVALIERS,110,106,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,40.0077,-75.1339,575.0440794819042,359.4025496761901,201611080CLE
876,2016-11-11 20:00:00+00:00,CLEVELAND_CAVALIERS,WASHINGTON_WIZARDS,105,94,WAS,Washington,District of Columbia,CLEVELAND_CAVALIERS,2017.0,38.9047,-77.0163,41.4767,-81.6805,488.50446283136205,305.3152892696013,201611110WAS
877,2016-11-13 16:30:00+00:00,CHARLOTTE_HORNETS,CLEVELAND_CAVALIERS,93,100,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,38.9047,-77.0163,488.50446283136205,305.3152892696013,201611130CLE
878,2016-11-15 20:00:00+00:00,TORONTO_RAPTORS,CLEVELAND_CAVALIERS,117,121,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201611150CLE
879,2016-11-16 20:00:00+00:00,CLEVELAND_CAVALIERS,INDIANA_PACERS,93,103,IND,Indianapolis,Indiana,CLEVELAND_CAVALIERS,2017.0,39.7771,-86.1458,41.4767,-81.6805,421.49856686875086,263.43660429296926,201611160IND
880,2016-11-18 20:30:00+00:00,DETROIT_PISTONS,CLEVELAND_CAVALIERS,81,104,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,39.7771,-86.1458,421.49856686875086,263.43660429296926,201611180CLE
881,2016-11-23 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,CLEVELAND_CAVALIERS,125,137,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201611230CLE
882,2016-11-25 20:30:00+00:00,DALLAS_MAVERICKS,CLEVELAND_CAVALIERS,90,128,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201611250CLE
883,2016-11-27 14:00:00+00:00,CLEVELAND_CAVALIERS,PHILADELPHIA_76ERS,112,108,PHI,Philadelphia,Pennsylvania,CLEVELAND_CAVALIERS,2017.0,40.0077,-75.1339,41.4767,-81.6805,575.0440794819042,359.4025496761901,201611270PHI
884,2016-11-29 21:00:00+00:00,CLEVELAND_CAVALIERS,MILWAUKEE_BUCKS,101,118,MIL,Milwaukee,Wisconsin,CLEVELAND_CAVALIERS,2017.0,43.0642,-87.9673,40.0077,-75.1339,1119.5954315322215,699.7471447076384,201611290MIL
885,2016-12-01 21:00:00+00:00,LOS_ANGELES_CLIPPERS,CLEVELAND_CAVALIERS,113,94,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,43.0642,-87.9673,546.4129632792935,341.5081020495585,201612010CLE
886,2016-12-02 21:00:00+00:00,CLEVELAND_CAVALIERS,CHICAGO_BULLS,105,111,CHI,Chicago,Illinois,CLEVELAND_CAVALIERS,2017.0,41.8373,-87.6862,41.4767,-81.6805,500.4459252457866,312.7787032786166,201612020CHI
887,2016-12-05 20:30:00+00:00,CLEVELAND_CAVALIERS,TORONTO_RAPTORS,116,112,TOR,Toronto,Canada,CLEVELAND_CAVALIERS,2017.0,43.6532,-79.3832,41.8373,-87.6862,707.0850814646416,441.92817591540097,201612050TOR
888,2016-12-07 21:00:00+00:00,CLEVELAND_CAVALIERS,NEW_YORK_KNICKS,126,94,NYK,Manhattan,New York,CLEVELAND_CAVALIERS,2017.0,40.7834,-73.9662,43.6532,-79.3832,548.2824201482507,342.6765125926567,201612070NYK
889,2016-12-09 20:30:00+00:00,MIAMI_HEAT,CLEVELAND_CAVALIERS,84,114,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,40.7834,-73.9662,650.4642712849715,406.54016955310715,201612090CLE
890,2016-12-10 20:30:00+00:00,CHARLOTTE_HORNETS,CLEVELAND_CAVALIERS,105,116,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201612100CLE
891,2016-12-13 20:00:00+00:00,MEMPHIS_GRIZZLIES,CLEVELAND_CAVALIERS,86,103,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201612130CLE
892,2016-12-14 21:00:00+00:00,CLEVELAND_CAVALIERS,MEMPHIS_GRIZZLIES,85,93,MEM,Memphis,Tennessee,CLEVELAND_CAVALIERS,2017.0,35.1046,-89.9773,41.4767,-81.6805,1012.151222864969,632.5945142906056,201612140MEM
893,2016-12-17 20:30:00+00:00,LOS_ANGELES_LAKERS,CLEVELAND_CAVALIERS,108,119,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,35.1046,-89.9773,1012.151222864969,632.5945142906056,201612170CLE
894,2016-12-20 21:00:00+00:00,CLEVELAND_CAVALIERS,MILWAUKEE_BUCKS,114,108,MIL,Milwaukee,Wisconsin,CLEVELAND_CAVALIERS,2017.0,43.0642,-87.9673,41.4767,-81.6805,546.4129632792935,341.5081020495585,201612200MIL
895,2016-12-21 20:00:00+00:00,MILWAUKEE_BUCKS,CLEVELAND_CAVALIERS,102,113,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,43.0642,-87.9673,546.4129632792935,341.5081020495585,201612210CLE
896,2016-12-23 20:30:00+00:00,BROOKLYN_NETS,CLEVELAND_CAVALIERS,99,119,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201612230CLE
897,2016-12-25 15:30:00+00:00,GOLDEN_STATE_WARRIORS,CLEVELAND_CAVALIERS,108,109,CLE,Cleveland,Ohio,CLEVELAND_CAVALIERS,2017.0,41.4767,-81.6805,41.4767,-81.6805,0.0,0.0,201612250CLE
